,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
97,mZkrZ9lDCB5sbvZ-jqFGCw,the-smith-prahran,The Smith,https://s3-media4.fl.yelpcdn.com/bphoto/Vvn--zGhDzuXdDfGN4ay8Q/o.jpg,False,https://www.yelp.com/biz/the-smith-prahran?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,17,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,"{'latitude': -37.852008, 'longitude': 144.995183}",[],$$$,"{'address1': '213-219 High St', 'address2': '', 'address3': '', 'city': 'Prahran', 'zip_code': '3181', 'country': 'AU', 'state': 'VIC', 'display_address': ['213-219 High St', 'Prahran Victoria 3181', 'Australia']}",+61385630044,+61 3 8563 0044,4514.478333089683
98,WhUu4iBbndVtdMiNblSLuA,doutta-galla-hotel-flemington-2,Doutta Galla Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/x-VaWJJ-MWfpKOadijIQKg/o.jpg,False,https://www.yelp.com/biz/doutta-galla-hotel-flemington-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -37.788291, 'longitude': 144.92969}",[],$$,"{'address1': '339 Racecourse Road', 'address2': None, 'address3': None, 'city': 'Flemington', 'zip_code': '3031', 'country': 'AU', 'state': 'VIC', 'display_address': ['339 Racecourse Road', 'Flemington Victoria 3031', 'Australia']}",+61393767233,+61 3 9376 7233,4665.557338026893
99,f6higk13BeBR0dSNhaqQLw,john-curtin-hotel-carlton,John Curtin Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/-yhhzMQtkJSqQzQ3x9HjqA/o.jpg,False,https://www.yelp.com/biz/john-curtin-hotel-carlton?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': -37.8062, 'longitude': 144.965856}",[],$$,"{'address1': '29 Lygon St', 'address2': None, 'address3': None, 'city': 'Carlton', 'zip_code': '3053', 'country': 'AU', 'state': 'VIC', 'display_address': ['29 Lygon St', 'Carlton Victoria 3053', 'Australia']}",+61396636350,+61 3 9663 6350,1304.8860376446887
100,01dWnAhAMFFIOIBS_5Q0aw,the-vincent-albert-park-2,The Vincent,https://s3-media2.fl.yelpcdn.com/bphoto/eHiMHZ0zJrriu66A9JNSbw/o.jpg,False,https://www.yelp.com/biz/the-vincent-albert-park-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,5,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': -37.845004, 'longitude': 144.950763}",[],$$,"{'address1': '111 Victoria Ave', 'address2': '', 'address3': '', 'city': 'Albert Park', 'zip_code': '3206', 'country': 'AU', 'state': 'VIC', 'display_address': ['111 Victoria Ave', 'Albert Park Victoria 3206', 'Australia']}",+61396826444,+61 3 9682 6444,3349.6816693369965
101,A9quVrixrCKLmHGBnUqrsg,the-tap-project-melbourne,The Tap Project,https://s3-media2.fl.yelpcdn.com/bphoto/pVTY-znGxI8ADARQVoZb4g/o.jpg,False,https://www.yelp.com/biz/the-tap-project-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,1,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': -37.81197, 'longitude': 144.97303}",[],,"{'address1': '1 Bourke Street', 'address2': '', 'address3': None, 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['1 Bourke Street', 'Melbourne Victoria 3000', 'Australia']}",,,847.6110941560297
102,CgAjhuIg92S0nls_C9FIpQ,the-beach-albert-park-2,The Beach,https://s3-media4.fl.yelpcdn.com/bphoto/IFHuvJwhQ_d8U6D0AFlwew/o.jpg,False,https://www.yelp.com/biz/the-beach-albert-park-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,1,"[{'alias': 'modern_australian', 'title': 'Modern Australian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.0,"{'latitude': -37.84757, 'longitude': 144.94889}",[],,"{'address1': '97 Beaconsfield Parade', 'address2': '', 'address3': None, 'city': 'Albert Park', 'zip_code': '3206', 'country': 'AU', 'state': 'VIC', 'display_address': ['97 Beaconsfield Parade', 'Albert Park Victoria 3206', 'Australia']}",+61396904642,+61 3 9690 4642,3678.5188761467575
103,DasSLvSYPvF6hwvyvdTvDA,post-office-hotel-coburg-2,Post Office Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/XC1tMpQ6CCQEsivx5d8YfQ/o.jpg,False,https://www.yelp.com/biz/post-office-hotel-coburg-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,22,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': -37.748713, 'longitude': 144.965179}",[],$$,"{'address1': '231 Sydney Rd', 'address2': '', 'address3': None, 'city': 'Coburg', 'zip_code': '3058', 'country': 'AU', 'state': 'VIC', 'display_address': ['231 Sydney Rd', 'Coburg Victoria 3058', 'Australia']}",+61393865300,+61 3 9386 5300,7692.916521285401
104,P1eqY8oQvfo5OTlXAuPRfA,the-quarry-hotel-brunswick-east,The Quarry Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/vjUX0wOlR0QvEf51LmCqxw/o.jpg,False,https://www.yelp.com/biz/the-quarry-hotel-brunswick-east?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,11,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubfood', 'title': 'Pub Food'}]",2.5,"{'latitude': -37.77563, 'longitude': 144.970933}",[],$$,"{'address1': '101 Lygon St', 'address2': None, 'address3': None, 'city': 'Brunswick East', 'zip_code': '3057', 'country': 'AU', 'state': 'VIC', 'display_address': ['101 Lygon St', 'Brunswick East Victoria 3057', 'Australia']}",+61393804149,+61 3 9380 4149,4708.088001500001
105,2nFKXkGpGIv2RCfukL80GA,the-bridge-south-wharf-south-wharf,The Bridge South Wharf,https://s3-media1.fl.yelpcdn.com/bphoto/1TpghVKKGNDY3yirQDygUg/o.jpg,False,https://www.yelp.com/biz/the-bridge-south-wharf-south-wharf?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': -37.824582, 'longitude': 144.950514}",[],$$,"{'address1': '11 Dukes Walk', 'address2': '', 'address3': '', 'city': 'South Wharf', 'zip_code': '3006', 'country': 'AU', 'state': 'VIC', 'display_address': ['11 Dukes Walk', 'South Wharf Victoria 3006', 'Australia']}",,,1655.8722184444864
106,yGBPPMkVuQbm2XHodCc4CQ,precinct-hotel-richmond,Precinct Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/k3tL2irDWWNz-XAfKyNfeg/o.jpg,False,https://www.yelp.com/biz/precinct-hotel-richmond?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_australian', 'title': 'Modern Australian'}]",3.0,"{'latitude': -37.825044, 'longitude': 144.991264}",[],$$,"{'address1': '60 Swan St', 'address2': None, 'address3': None, 'city': 'Richmond', 'zip_code': '3121', 'country': 'AU', 'state': 'VIC', 'display_address': ['60 Swan St', 'Richmond Victoria 3121', 'Australia']}",+61394291633,+61 3 9429 1633,2246.9534082365135
107,2X4grAhWcUx_GrMAMhMCzQ,the-cricketers-bar-melbourne,The Cricketers Bar,https://s3-media1.fl.yelpcdn.com/bphoto/crja4kvkNv_XBpDSeyxh5Q/o.jpg,False,https://www.yelp.com/biz/the-cricketers-bar-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,3,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': -37.812034, 'longitude': 144.973154}",[],$$,"{'address1': '111 Spring Street', 'address2': '', 'address3': '', 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['111 Spring Street', 'Melbourne Victoria 3000', 'Australia']}",+61396336000,+61 3 9633 6000,825.9850107868235
108,06vWdyuo3392jiG5DWo7GQ,the-castle-hotel-north-melbourne-2,The Castle Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/thw1FUjsdA54cBCkwG4tlQ/o.jpg,False,https://www.yelp.com/biz/the-castle-hotel-north-melbourne-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,7,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,"{'latitude': -37.800932, 'longitude': 144.952928}",[],$$,"{'address1': '56 Courtney St', 'address2': None, 'address3': None, 'city': 'North Melbourne', 'zip_code': '3051', 'country': 'AU', 'state': 'VIC', 'display_address': ['56 Courtney St', 'North Melbourne Victoria 3051', 'Australia']}",+61393489692,+61 3 9348 9692,2270.268000397259
109,nNz4Ml377VNxp8dWAgTFrg,beer-deluxe-melbourne,Beer Deluxe,https://s3-media4.fl.yelpcdn.com/bphoto/YCweioTpcXT5w5jZkFC1_w/o.jpg,False,https://www.yelp.com/biz/beer-deluxe-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,44,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'australian', 'title': 'Australian'}]",3.5,"{'latitude': -37.817149, 'longitude': 144.969402306673}",[],$$,"{'address1': 'Federation Sq', 'address2': 'Flinders Street', 'address3': '', 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['Federation Sq', 'Flinders Street', 'Melbourne Victoria 3000', 'Australia']}",+61398100093,+61 3 9810 0093,197.8725527819793
110,FVqRX533TV5-RXAJlfUMUg,labour-in-vain-fitzroy,Labour in Vain,https://s3-media1.fl.yelpcdn.com/bphoto/NS6L_3s6vV7_kXHXEM54eg/o.jpg,False,https://www.yelp.com/biz/labour-in-vain-fitzroy?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,14,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': -37.801491, 'longitude': 144.977763}",[],$$,"{'address1': '197a Brunswick St', 'address2': '', 'address3': None, 'city': 'Fitzroy', 'zip_code': '3065', 'country': 'AU', 'state': 'VIC', 'display_address': ['197a Brunswick St', 'Fitzroy Victoria 3065', 'Australia']}",+61394175955,+61 3 9417 5955,2038.8283035403513
111,uHdOFWTrJuLuaHiGTEAevg,the-merrywell-southbank-2,The Merrywell,https://s3-media3.fl.yelpcdn.com/bphoto/DcBlSqHzEVEtTphB0eItRQ/o.jpg,False,https://www.yelp.com/biz/the-merrywell-southbank-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,76,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': -37.823530795953, 'longitude': 144.956513532632}",[],$$,"{'address1': 'Crown Riverside', 'address2': '', 'address3': '', 'city': 'Southbank', 'zip_code': '3006', 'country': 'AU', 'state': 'VIC', 'display_address': ['Crown Riverside', 'Southbank Victoria 3006', 'Australia']}",+61392927468,+61 3 9292 7468,1140.498304885974
112,xAMqzPOsL9ctRXt8aptShw,northcote-social-club-northcote,Northcote Social Club,https://s3-media4.fl.yelpcdn.com/bphoto/Drt9vGrQDMIAAtJmFKs28A/o.jpg,False,https://www.yelp.com/biz/northcote-social-club-northcote?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,15,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -37.771473, 'longitude': 144.998388}",[],$$,"{'address1': '301 High St', 'address2': None, 'address3': None, 'city': 'Northcote', 'zip_code': '3070', 'country': 'AU', 'state': 'VIC', 'display_address': ['301 High St', 'Northcote Victoria 3070', 'Australia']}",+61394893917,+61 3 9489 3917,5836.333044206546
113,_sOHvsMRelJ6lsbQZVDrvA,skinny-dog-hotel-kew,Skinny Dog Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/pziSgTSVVP37IXUH5NOAmw/o.jpg,False,https://www.yelp.com/biz/skinny-dog-hotel-kew?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,12,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': -37.806769, 'longitude': 145.030378}",[],$$,"{'address1': '155 High St', 'address2': None, 'address3': None, 'city': 'Kew', 'zip_code': '3101', 'country': 'AU', 'state': 'VIC', 'display_address': ['155 High St', 'Kew Victoria 3101', 'Australia']}",+61398538023,+61 3 9853 8023,5673.184762891742
114,TjK5of5g29tkiD4iYV-zYQ,st-hotel-st-kilda-3,St Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/ObV0NSR9T65N9kJ9ASK1Fg/o.jpg,False,https://www.yelp.com/biz/st-hotel-st-kilda-3?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,8,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': -37.85978, 'longitude': 144.97677}",[],$$,"{'address1': '54 Fitzroy St', 'address2': None, 'address3': None, 'city': 'St Kilda', 'zip_code': '3182', 'country': 'AU', 'state': 'VIC', 'display_address': ['54 Fitzroy St', 'St Kilda Victoria 3182', 'Australia']}",+61395342944,+61 3 9534 2944,4729.057388446353
115,5aMWJ__IC1eRf9WsKBz_6Q,mercat-cross-hotel-melbourne,Mercat Cross Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/KQ1nhgP9q6-PhMPZAOcbxQ/o.jpg,False,https://www.yelp.com/biz/mercat-cross-hotel-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,7,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,"{'latitude': -37.80786, 'longitude': 144.958226}",[],$$$,"{'address1': '456 Queen St', 'address2': None, 'address3': None, 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['456 Queen St', 'Melbourne Victoria 3000', 'Australia']}",+61393489998,+61 3 9348 9998,1371.9496287912689
116,F1KrR917vdmRzGkIT20Xlw,munich-brauhaus-south-wharf,Munich Brauhaus,https://s3-media4.fl.yelpcdn.com/bphoto/xs-unYKE5FrSEYMCQH9WkQ/o.jpg,False,https://www.yelp.com/biz/munich-brauhaus-south-wharf?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,36,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'german', 'title': 'German'}]",3.0,"{'latitude': -37.824166, 'longitude': 144.950428}",[],$$,"{'address1': '45 South Wharf Promenade', 'address2': '', 'address3': '', 'city': 'South Wharf', 'zip_code': '3006', 'country': 'AU', 'state': 'VIC', 'display_address': ['45 South Wharf Promenade', 'South Wharf Victoria 3006', 'Australia']}",+611300686424,+61 1300 686 424,1642.3984058803564
117,Ifxz2fBXgJ010OrT3FvNiw,the-fox-hotel-collingwood,The Fox Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/ztvECJH0yMlU1FJburQSpw/o.jpg,False,https://www.yelp.com/biz/the-fox-hotel-collingwood?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,15,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': -37.794529, 'longitude': 144.987982}",[],$$,"{'address1': '351 Wellington St', 'address2': None, 'address3': None, 'city': 'Collingwood', 'zip_code': '3066', 'country': 'AU', 'state': 'VIC', 'display_address': ['351 Wellington St', 'Collingwood Victoria 3066', 'Australia']}",+61394164957,+61 3 9416 4957,3166.42404593912
118,QIOt_oTfZeRB-zDwmCp6dg,cherry-bar-melbourne-3,Cherry Bar,https://s3-media4.fl.yelpcdn.com/bphoto/um7EiWOOM7zu6W48D51I5w/o.jpg,False,https://www.yelp.com/biz/cherry-bar-melbourne-3?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,23,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': -37.81556, 'longitude': 144.97089}",[],$$,"{'address1': 'AC/DC Lane', 'address2': None, 'address3': None, 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['AC/DC Lane', 'Melbourne Victoria 3000', 'Australia']}",+61396398122,+61 3 9639 8122,399.151694297921
119,vnZfH_NotkElJYERZ7ogSA,coppersmith-bar-and-bistro-south-melbourne,Coppersmith Bar & Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/fVqKkk3goBdcbhjs5yg3hg/o.jpg,False,https://www.yelp.com/biz/coppersmith-bar-and-bistro-south-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'pubfood', 'title': 'Pub Food'}]",4.0,"{'latitude': -37.837807882871, 'longitude': 144.963011856758}",[],$$,"{'address1': '435 Clarendon St', 'address2': '', 'address3': '', 'city': 'South Melbourne', 'zip_code': '3205', 'country': 'AU', 'state': 'VIC', 'display_address': ['435 Clarendon St', 'South Melbourne Victoria 3205', 'Australia']}",+61386967777,+61 3 8696 7777,2248.784139327716
120,OH2OVfr9NcL7LdBx3KM7sA,bar-americano-melbourne,Bar Americano,https://s3-media3.fl.yelpcdn.com/bphoto/X0dgfXwPb-R4jDWypEf3-Q/o.jpg,False,https://www.yelp.com/biz/bar-americano-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,49,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -37.814863, 'longitude': 144.965616}",[],$$,"{'address1': '20 Presgrave Pl', 'address2': '', 'address3': '', 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['20 Presgrave Pl', 'Melbourne Victoria 3000', 'Australia']}",+61394280055,+61 3 9428 0055,367.88418747839546
121,T0gQbJZInEp9krFSiEp2jQ,the-bottom-end-melbourne-2,The Bottom End,https://s3-media3.fl.yelpcdn.com/bphoto/3eeharUWtufnskTEBwMnRA/o.jpg,False,https://www.yelp.com/biz/the-bottom-end-melbourne-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,15,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': -37.817611, 'longitude': 144.955606}",[],$$,"{'address1': '579 Little Collins St', 'address2': '', 'address3': '', 'city': 'Melbourne', 'zip_code': '3000', 'country': 'AU', 'state': 'VIC', 'display_address': ['579 Little Collins St', 'Melbourne Victoria 3000', 'Australia']}",+61396293001,+61 3 9629 3001,1031.6793441201648
122,fk8sKWrX7nMcvdoP3hnaxQ,the-local-taphouse-st-kilda-east,The Local Taphouse,https://s3-media1.fl.yelpcdn.com/bphoto/MZkNQFS-7mQVryxmNXhJBQ/o.jpg,False,https://www.yelp.com/biz/the-local-taphouse-st-kilda-east?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,37,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -37.868207, 'longitude': 144.990023}",[],$$,"{'address1': '184 Carlisle St', 'address2': None, 'address3': None, 'city': 'St Kilda East', 'zip_code': '3183', 'country': 'AU', 'state': 'VIC', 'display_address': ['184 Carlisle St', 'St Kilda East Victoria 3183', 'Australia']}",+61395372633,+61 3 9537 2633,5940.242247823344
123,HEfz71xZlIHEkugSa8iNwA,the-fitzroy-pinnacle-fitzroy-north,The Fitzroy Pinnacle,https://s3-media1.fl.yelpcdn.com/bphoto/AvMjCzn2DKwdmPu7ccUSZw/o.jpg,False,https://www.yelp.com/biz/the-fitzroy-pinnacle-fitzroy-north?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': -37.782915, 'longitude': 144.984023}",[],$$,"{'address1': '251 St Georges Rd', 'address2': None, 'address3': None, 'city': 'Fitzroy North', 'zip_code': '3068', 'country': 'AU', 'state': 'VIC', 'display_address': ['251 St Georges Rd', 'Fitzroy North Victoria 3068', 'Australia']}",+61394893044,+61 3 9489 3044,4154.439581577507
124,oUY7qSU_DemcK1eZqcPDJA,harlow-melbourne,Harlow,https://s3-media3.fl.yelpcdn.com/bphoto/RPLZ-dx24q1Tx5kk-lfv_w/o.jpg,False,https://www.yelp.com/biz/harlow-melbourne?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,3,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pubfood', 'title': 'Pub Food'}]",2.5,"{'latitude': -37.82681, 'longitude': 144.99793}",[],,"{'address1': '447 Church St', 'address2': None, 'address3': 'Richmond', 'city': 'Melbourne', 'zip_code': '3121', 'country': 'AU', 'state': 'VIC', 'display_address': ['447 Church St', 'Richmond', 'Melbourne Victoria 3121', 'Australia']}",+61398100082,+61 3 9810 0082,2867.2715412387615
125,3gZKwKvlb22rxnKe_XPhpw,prince-of-wales-bandroom-st-kilda-2,Prince of Wales Bandroom,https://s3-media3.fl.yelpcdn.com/bphoto/0TPLbeNUgosySuT_PuQVuA/o.jpg,False,https://www.yelp.com/biz/prince-of-wales-bandroom-st-kilda-2?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,19,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.0,"{'latitude': -37.862019, 'longitude': 144.974034}",[],$$,"{'address1': '29 Fitzroy St', 'address2': None, 'address3': None, 'city': 'St Kilda', 'zip_code': '3182', 'country': 'AU', 'state': 'VIC', 'display_address': ['29 Fitzroy St', 'St Kilda Victoria 3182', 'Australia']}",+61395361168,+61 3 9536 1168,4943.4878548343
126,X_1rOi1hGHXcuS9t5JNq_A,charles-weston-hotel-brunswick,Charles Weston Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/o14t30eD-PuPzGdLeMUNTw/o.jpg,False,https://www.yelp.com/biz/charles-weston-hotel-brunswick?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,3,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': -37.774885, 'longitude': 144.96334}",[],$$,"{'address1': '27 Weston St', 'address2': '', 'address3': '', 'city': 'Brunswick', 'zip_code': '3056', 'country': 'AU', 'state': 'VIC', 'display_address': ['27 Weston St', 'Brunswick Victoria 3056', 'Australia']}",+61393808777,+61 3 9380 8777,4793.310776980154
127,b79e_3VmH9KaWqBHTBEUSg,tramway-hotel-fitzroy-north,Tramway Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/0TdFxNOSJeqpZNB4j7mfmA/o.jpg,False,https://www.yelp.com/biz/tramway-hotel-fitzroy-north?adjust_creative=SgvF6h_HqqoQUidgQLS9Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgvF6h_HqqoQUidgQLS9Tg,23,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': -37.788549, 'longitude': 144.979029}",[],$$,"{'address1': '165 Rae St', 'address2': None, 'address3': None, 'city': 'Fitzroy North', 'zip_code': '3068', 'country': 'AU', 'state': 'VIC', 'display_address': ['165 Rae St', 'Fitzroy North Victoria 3068', 'Australia']}",+61394896100,+61 3 9489 6100,3418.724170988796
